"drive_id","drive_start","drive_end"
"2016_11_PIT_CLE_13","Punt","Punt"
"2020_12_ARI_NE_14","Punt","Punt"
"2016_01_CHI_HOU_23","Punt","Punt"
"2019_16_NO_TEN_21","Punt","Punt"
"2019_01_GB_CHI_12","Punt","Punt"
"2021_11_SF_JAX_13","Punt","Punt"
"2021_04_BAL_DEN_2","Punt","Punt"
"2019_17_NYJ_BUF_9","Punt","Punt"
"2021_10_NO_TEN_4","Punt","Punt"
"2020_05_BUF_TEN_9","Punt","Punt"
"2017_17_CHI_MIN_5","Punt","Punt"
"2020_15_TB_ATL_3","Punt","Punt"
"2016_09_PIT_BAL_12","Punt","Punt"
"2018_03_DEN_BAL_19","Punt","Punt"
"2019_10_ATL_NO_5","Punt","Punt"
"2017_03_SEA_TEN_6","Punt","Punt"
"2020_03_TB_DEN_17","Punt","Punt"
"2019_02_KC_OAK_21","Punt","Punt"
"2018_02_MIN_GB_6","Punt","Punt"
"2021_01_NYJ_CAR_15","Punt","Punt"
"2019_15_ATL_SF_16","Punt","Punt"
"2017_17_CIN_BAL_27","Punt","Punt"
"2016_04_NYG_MIN_7","Punt","Punt"
"2017_10_GB_CHI_10","Punt","Punt"
"2016_03_SF_SEA_6","Punt","Punt"
"2018_15_PHI_LA_11","Punt","Punt"
"2016_04_DEN_TB_18","Punt","Punt"
"2017_15_LAC_KC_3","Punt","Punt"
"2020_10_BAL_NE_17","Punt","Punt"
"2018_02_NYG_DAL_10","Punt","Punt"
"2018_06_LAC_CLE_9","Punt","Punt"
"2019_08_LAC_CHI_20","Punt","Punt"
"2020_17_NYJ_NE_3","Punt","Punt"
"2017_12_BUF_KC_3","Punt","Punt"
"2017_05_MIN_CHI_4","Punt","Punt"
"2017_07_CIN_PIT_18","Punt","Punt"
"2016_10_KC_CAR_6","Punt","Punt"
"2020_07_DET_ATL_6","Punt","Punt"
"2017_09_ATL_CAR_18","Punt","Punt"
"2016_01_MIN_TEN_6","Punt","Punt"
"2017_01_NYG_DAL_15","Punt","Punt"
"2017_13_NYG_OAK_16","Punt","Punt"
"2016_14_NYJ_SF_13","Punt","Punt"
"2017_14_MIN_CAR_8","Punt","Punt"
"2016_13_SF_CHI_22","Punt","Punt"
"2018_14_DET_ARI_3","Punt","Punt"
"2018_03_DEN_BAL_13","Punt","Punt"
"2016_15_GB_CHI_4","Punt","Punt"
"2018_08_CLE_PIT_22","Punt","Punt"
"2017_16_LAC_NYJ_12","Punt","Punt"
"2016_03_SF_SEA_5","Punt","Punt"
"2019_04_SEA_ARI_8","Punt","Punt"
"2019_11_NO_TB_16","Punt","Punt"
"2020_03_KC_BAL_7","Punt","Punt"
"2019_03_TEN_JAX_12","Punt","Punt"
"2018_14_BAL_KC_2","Punt","Punt"
"2020_16_LA_SEA_2","Punt","Punt"
"2020_06_ATL_MIN_18","Punt","Punt"
"2018_03_TEN_JAX_15","Punt","Punt"
"2020_03_TB_DEN_21","Punt","Punt"
"2016_10_HOU_JAX_13","Punt","Punt"
"2017_02_DET_NYG_14","Punt","Punt"
"2021_02_MIN_ARI_22","Punt","Punt"
"2016_14_BAL_NE_24","Punt","Punt"
"2021_10_PHI_DEN_19","Punt","Punt"
"2020_14_WAS_SF_7","Punt","Punt"
"2019_12_OAK_NYJ_20","Punt","Punt"
"2018_02_MIA_NYJ_9","Punt","Punt"
"2021_01_NYJ_CAR_17","Punt","Punt"
"2019_13_TEN_IND_19","Punt","Punt"
"2021_06_TB_PHI_7","Punt","Punt"
"2016_03_HOU_NE_9","Punt","Punt"
"2017_15_NYJ_NO_23","Punt","Punt"
"2018_02_MIA_NYJ_2","Punt","Punt"
"2017_05_BUF_CIN_2","Punt","Punt"
"2020_01_CLE_BAL_21","Punt","Punt"
"2019_08_PHI_BUF_18","Punt","Punt"
"2021_09_GB_KC_15","Punt","Punt"
"2018_16_DEN_OAK_6","Punt","Punt"
"2017_14_WAS_LAC_17","Punt","Punt"
"2017_17_NYJ_NE_15","Punt","Punt"
"2021_05_DET_MIN_16","Punt","Punt"
"2018_13_LAC_PIT_9","Punt","Punt"
"2017_14_TEN_ARI_4","Punt","Punt"
"2017_17_CIN_BAL_10","Punt","Punt"
"2020_14_TEN_JAX_4","Punt","Punt"
"2016_17_JAX_IND_6","Punt","Punt"
"2017_02_ARI_IND_14","Punt","Punt"
"2020_08_LA_MIA_22","Punt","Punt"
"2019_11_JAX_IND_10","Punt","Punt"
"2016_02_SF_CAR_13","Punt","Punt"
"2021_05_CLE_LAC_15","Punt","Punt"
"2019_03_NYJ_NE_10","Punt","Punt"
"2021_05_DEN_PIT_7","Punt","Punt"
"2016_13_DEN_JAX_26","Punt","Punt"
"2017_11_CIN_DEN_8","Punt","Punt"
"2017_02_DET_NYG_9","Punt","Punt"
"2017_02_BUF_CAR_5","Punt","Punt"
"2017_17_HOU_IND_12","Punt","Punt"
"2018_15_MIA_MIN_17","Punt","Punt"
"2020_16_MIA_LV_17","Punt","Punt"
"2018_01_PIT_CLE_26","Punt","Punt"
"2020_02_DEN_PIT_9","Punt","Punt"
"2017_12_SEA_SF_7","Punt","Punt"
"2018_14_DEN_SF_10","Punt","Punt"
"2021_15_TEN_PIT_2","Punt","Punt"
"2017_14_DAL_NYG_12","Punt","Punt"
"2017_10_LAC_JAX_5","Punt","Punt"
"2017_17_BUF_MIA_10","Punt","Punt"
"2016_17_GB_DET_2","Punt","Punt"
"2019_05_BUF_TEN_14","Punt","Punt"
"2016_17_BAL_CIN_16","Punt","Punt"
"2020_14_NO_PHI_6","Punt","Punt"
"2018_02_SEA_CHI_15","Punt","Punt"
"2021_07_NO_SEA_5","Punt","Punt"
"2019_13_TEN_IND_20","Punt","Punt"
"2017_05_TEN_MIA_21","Punt","Punt"
"2016_14_DAL_NYG_16","Punt","Punt"
"2020_16_DEN_LAC_11","Punt","Punt"
"2016_04_OAK_BAL_10","Punt","Punt"
"2016_07_NYG_LA_13","Punt","Punt"
"2017_11_JAX_CLE_11","Punt","Punt"
"2017_08_MIA_BAL_14","Punt","Punt"
"2017_01_SEA_GB_4","Punt","Punt"
"2020_17_JAX_IND_20","Punt","Punt"
"2021_01_MIN_CIN_24","Punt","Punt"
"2019_17_TEN_HOU_15","Punt","Punt"
"2019_16_ARI_SEA_9","Punt","Punt"
"2018_07_NYG_ATL_6","Punt","Punt"
"2016_09_CAR_LA_8","Punt","Punt"
"2019_15_NE_CIN_16","Punt","Punt"
"2017_14_WAS_LAC_22","Punt","Punt"
"2020_17_WAS_PHI_24","Punt","Punt"
"2021_04_TEN_NYJ_20","Punt","Punt"
"2020_12_SF_LA_9","Punt","Punt"
"2020_02_LA_PHI_9","Punt","Punt"
"2016_17_NO_ATL_13","Punt","Punt"
"2017_10_CIN_TEN_16","Punt","Punt"
"2018_17_JAX_HOU_22","Punt","Punt"
"2021_05_CLE_LAC_14","Punt","Punt"
"2018_03_DAL_SEA_6","Punt","Punt"
"2021_03_BAL_DET_2","Punt","Punt"
"2020_17_ARI_LA_20","Punt","Punt"
"2020_03_NYJ_IND_8","Punt","Punt"
"2016_01_LA_SF_2","Punt","Punt"
"2021_12_LA_GB_17","Punt","Punt"
"2019_15_PHI_WAS_7","Punt","Punt"
"2017_07_SEA_NYG_13","Punt","Punt"
"2016_17_HOU_TEN_6","Punt","Punt"
"2020_05_CIN_BAL_17","Punt","Punt"
"2021_17_NYG_CHI_6","Punt","Punt"
"2019_05_DEN_LAC_10","Punt","Punt"
"2020_11_MIA_DEN_17","Punt","Punt"
"2019_01_WAS_PHI_7","Punt","Punt"
"2016_15_JAX_HOU_19","Punt","Punt"
"2016_08_SD_DEN_7","Punt","Punt"
"2017_11_JAX_CLE_23","Punt","Punt"
"2017_09_BAL_TEN_16","Punt","Punt"
"2019_15_PHI_WAS_9","Punt","Punt"
"2020_07_JAX_LAC_5","Punt","Punt"
"2020_09_MIA_ARI_9","Punt","Punt"
"2020_16_CHI_JAX_19","Punt","Punt"
"2021_17_MIN_GB_6","Punt","Punt"
"2018_16_MIN_DET_5","Punt","Punt"
"2020_08_PIT_BAL_17","Punt","Punt"
"2019_06_CAR_TB_14","Punt","Punt"
"2020_08_NO_CHI_7","Punt","Punt"
"2019_16_NO_TEN_8","Punt","Punt"
"2019_07_NE_NYJ_22","Punt","Punt"
"2016_13_DEN_JAX_2","Punt","Punt"
"2018_10_NE_TEN_22","Punt","Punt"
"2016_01_NE_ARI_10","Punt","Punt"
"2019_04_JAX_DEN_6","Punt","Punt"
"2016_01_MIA_SEA_15","Punt","Punt"
"2017_15_ARI_WAS_20","Punt","Punt"
"2017_11_NE_OAK_5","Punt","Punt"
"2020_08_TB_NYG_6","Punt","Punt"
"2020_06_WAS_NYG_10","Punt","Punt"
"2016_16_CIN_HOU_4","Punt","Punt"
"2019_13_LA_ARI_8","Punt","Punt"
"2020_03_CIN_PHI_27","Punt","Punt"
"2018_16_DEN_OAK_5","Punt","Punt"
"2021_04_LV_LAC_4","Punt","Punt"
"2016_13_DAL_MIN_3","Punt","Punt"
"2018_08_WAS_NYG_5","Punt","Punt"
"2017_13_SF_CHI_14","Punt","Punt"
"2021_18_SF_LA_14","Punt","Punt"
"2021_14_LV_KC_4","Punt","Punt"
"2018_02_NE_JAX_19","Punt","Punt"
"2017_11_DET_CHI_13","Punt","Punt"
"2018_05_BAL_CLE_10","Punt","Punt"
"2018_05_MIA_CIN_4","Punt","Punt"
"2019_14_MIA_NYJ_15","Punt","Punt"
"2020_14_WAS_SF_20","Punt","Punt"
"2019_06_DAL_NYJ_2","Punt","Punt"
"2017_15_CHI_DET_3","Punt","Punt"
"2019_03_CIN_BUF_2","Punt","Punt"
"2017_07_NYJ_MIA_15","Punt","Punt"
"2016_16_CIN_HOU_3","Punt","Punt"
"2020_17_MIA_BUF_5","Punt","Punt"
"2020_17_NYJ_NE_13","Punt","Punt"
"2021_07_IND_SF_8","Punt","Punt"
"2017_03_MIA_NYJ_10","Punt","Punt"
"2016_12_NYG_CLE_20","Punt","Punt"
"2021_06_MIA_JAX_6","Punt","Punt"
"2021_05_TEN_JAX_13","Punt","Punt"
"2016_15_CLE_BUF_7","Punt","Punt"
"2017_10_GB_CHI_14","Punt","Punt"
"2019_08_CLE_NE_17","Punt","Punt"
"2019_03_NYG_TB_18","Punt","Punt"
"2021_01_NYJ_CAR_18","Punt","Punt"
"2017_07_CAR_CHI_3","Punt","Punt"
"2021_12_CAR_MIA_13","Punt","Punt"
"2020_13_WAS_PIT_3","Punt","Punt"
"2020_05_MIA_SF_6","Punt","Punt"
"2018_11_PIT_JAX_22","Punt","Punt"
"2018_03_BUF_MIN_14","Punt","Punt"
"2018_12_WAS_DAL_7","Punt","Punt"
"2018_15_DET_BUF_2","Punt","Punt"
"2019_02_MIN_GB_9","Punt","Punt"
"2020_05_LA_WAS_24","Punt","Punt"
"2017_05_TEN_MIA_3","Punt","Punt"
"2019_14_NYG_PHI_17","Punt","Punt"
"2017_17_DAL_PHI_17","Punt","Punt"
"2017_08_CAR_TB_3","Punt","Punt"
"2021_10_JAX_IND_18","Punt","Punt"
"2021_17_KC_CIN_15","Punt","Punt"
"2017_11_CIN_DEN_11","Punt","Punt"
"2021_17_HOU_SF_3","Punt","Punt"
"2021_12_PHI_NYG_7","Punt","Punt"
"2018_03_NYJ_CLE_17","Punt","Punt"
"2017_16_SEA_DAL_3","Punt","Punt"
"2016_05_ARI_SF_9","Punt","Punt"
"2020_01_MIA_NE_2","Punt","Punt"
"2018_15_NO_CAR_14","Punt","Punt"
"2018_17_ATL_TB_9","Punt","Punt"
"2020_03_LV_NE_3","Punt","Punt"
"2017_04_CHI_GB_6","Punt","Punt"
"2017_03_DAL_ARI_11","Punt","Punt"
"2018_05_NYG_CAR_2","Punt","Punt"
"2020_01_CHI_DET_11","Punt","Punt"
"2020_02_NYG_CHI_8","Punt","Punt"
"2021_14_JAX_TEN_17","Punt","Punt"
"2017_10_MIA_CAR_2","Punt","Punt"
"2016_07_SEA_ARI_17","Punt","Punt"
"2018_16_PIT_NO_8","Punt","Punt"
"2021_10_DET_PIT_18","Punt","Punt"
"2016_08_SD_DEN_9","Punt","Punt"
"2016_01_GB_JAX_7","Punt","Punt"
"2021_12_CHI_DET_18","Punt","Punt"
"2018_09_LAC_SEA_16","Punt","Punt"
"2020_13_CIN_MIA_2","Punt","Punt"
"2017_06_SF_WAS_4","Punt","Punt"
"2017_17_BUF_MIA_7","Punt","Punt"
"2016_01_BUF_BAL_15","Punt","Punt"
"2021_04_TB_NE_3","Punt","Punt"
"2018_01_BUF_BAL_25","Punt","Punt"
"2017_06_SF_WAS_5","Punt","Punt"
"2019_06_CAR_TB_25","Punt","Punt"
"2016_12_CIN_BAL_8","Punt","Punt"
"2020_17_ARI_LA_11","Punt","Punt"
"2019_15_ATL_SF_2","Punt","Punt"
"2021_13_TB_ATL_16","Punt","Punt"
"2018_17_JAX_HOU_19","Punt","Punt"
"2017_01_KC_NE_23","Punt","Punt"
"2017_02_ARI_IND_20","Punt","Punt"
"2018_17_LAC_DEN_8","Punt","Punt"
"2018_15_NO_CAR_9","Punt","Punt"
"2020_10_SF_NO_16","Punt","Punt"
"2020_16_CLE_NYJ_2","Punt","Punt"
"2017_02_BUF_CAR_3","Punt","Punt"
"2016_05_NE_CLE_17","Punt","Punt"
"2017_03_DEN_BUF_3","Punt","Punt"
"2016_02_PHI_CHI_7","Punt","Punt"
"2017_06_LA_JAX_15","Punt","Punt"
"2017_11_JAX_CLE_21","Punt","Punt"
"2019_11_NE_PHI_3","Punt","Punt"
"2017_15_BAL_CLE_14","Punt","Punt"
"2020_16_ATL_KC_3","Punt","Punt"
"2017_10_PIT_IND_18","Punt","Punt"
"2019_01_LA_CAR_10","Punt","Punt"
"2018_03_GB_WAS_17","Punt","Punt"
"2017_05_KC_HOU_19","Punt","Punt"
"2017_01_NYJ_BUF_3","Punt","Punt"
"2016_03_CLE_MIA_27","Punt","Punt"
"2019_09_DET_OAK_15","Punt","Punt"
"2017_03_PIT_CHI_13","Punt","Punt"
"2020_14_WAS_SF_24","Punt","Punt"
"2017_12_MIN_DET_6","Punt","Punt"
"2017_07_DEN_LAC_18","Punt","Punt"
"2020_14_ARI_NYG_18","Punt","Punt"
"2020_13_CIN_MIA_8","Punt","Punt"
"2019_02_SEA_PIT_4","Punt","Punt"
"2018_08_NYJ_CHI_8","Punt","Punt"
"2021_15_NO_TB_2","Punt","Punt"
"2020_12_LAC_BUF_7","Punt","Punt"
"2020_03_WAS_CLE_9","Punt","Punt"
"2017_08_ATL_NYJ_15","Punt","Punt"
"2018_10_NYG_SF_18","Punt","Punt"
"2017_15_LA_SEA_24","Punt","Punt"
"2018_08_DEN_KC_20","Punt","Punt"
"2017_15_ARI_WAS_23","Punt","Punt"
"2016_06_CAR_NO_3","Punt","Punt"
"2020_04_MIN_HOU_6","Punt","Punt"
"2020_10_PHI_NYG_6","Punt","Punt"
"2021_14_DAL_WAS_16","Punt","Touchdown"
"2018_15_NE_PIT_5","Punt","Touchdown"
"2020_05_LV_KC_17","Punt","Touchdown"
"2021_18_NYJ_BUF_10","Punt","Touchdown"
"2020_06_NYJ_MIA_12","Punt","Touchdown"
"2020_04_NYG_LA_16","Punt","Touchdown"
"2016_13_KC_ATL_16","Punt","Touchdown"
"2019_06_PHI_MIN_19","Punt","Touchdown"
"2017_07_DAL_SF_4","Punt","Touchdown"
"2021_10_MIN_LAC_17","Punt","Touchdown"
"2016_11_BAL_DAL_16","Punt","Touchdown"
"2017_01_ARI_DET_15","Punt","Touchdown"
"2016_11_NE_SF_7","Punt","Touchdown"
"2016_01_OAK_NO_7","Punt","Touchdown"
"2020_11_DET_CAR_3","Punt","Touchdown"
"2020_08_PIT_BAL_18","Punt","Touchdown"
"2020_15_HOU_IND_7","Punt","Touchdown"
"2019_04_SEA_ARI_16","Punt","Touchdown"
"2019_02_SF_CIN_18","Punt","Touchdown"
"2018_01_CIN_IND_14","Punt","Touchdown"
"2020_03_GB_NO_6","Punt","Touchdown"
"2017_06_MIA_ATL_12","Punt","Touchdown"
"2018_01_WAS_ARI_3","Punt","Touchdown"
"2019_15_TB_DET_3","Punt","Touchdown"
"2021_07_PHI_LV_6","Punt","Touchdown"
"2019_07_HOU_IND_2","Punt","Touchdown"
"2018_13_CHI_NYG_6","Punt","Touchdown"
"2020_09_NYG_WAS_10","Punt","Touchdown"
"2019_03_PIT_SF_18","Punt","Touchdown"
"2016_15_SF_ATL_6","Punt","Touchdown"
"2021_06_MIA_JAX_10","Punt","Touchdown"
"2017_17_NYJ_NE_9","Punt","Touchdown"
"2017_04_TEN_HOU_4","Punt","Touchdown"
"2018_10_JAX_IND_4","Punt","Touchdown"
"2021_17_TB_NYJ_12","Punt","Touchdown"
"2020_09_HOU_JAX_23","Punt","Touchdown"
"2019_07_JAX_CIN_12","Punt","Touchdown"
"2019_02_ARI_BAL_2","Punt","Touchdown"
"2020_06_GB_TB_9","Punt","Touchdown"
"2021_02_NO_CAR_7","Punt","Touchdown"
"2018_02_KC_PIT_2","Punt","Touchdown"
"2021_15_KC_LAC_7","Punt","Touchdown"
"2021_10_BAL_MIA_24","Punt","Touchdown"
"2018_13_SF_SEA_17","Punt","Touchdown"
"2020_13_LA_ARI_10","Punt","Touchdown"
"2021_01_CHI_LA_9","Punt","Touchdown"
"2021_03_CAR_HOU_10","Punt","Touchdown"
"2018_06_BAL_TEN_2","Punt","Touchdown"
"2020_15_KC_NO_21","Punt","Touchdown"
"2016_11_NO_CAR_17","Punt","Touchdown"
"2017_05_NE_TB_8","Punt","Touchdown"
"2020_04_CLE_DAL_20","Punt","Touchdown"
"2018_15_PHI_LA_12","Punt","Touchdown"
"2019_03_CIN_BUF_5","Punt","Touchdown"
"2021_06_GB_CHI_11","Punt","Touchdown"
"2018_10_NE_TEN_11","Punt","Touchdown"
"2016_13_BUF_OAK_17","Punt","Touchdown"
"2020_09_LV_LAC_15","Punt","Touchdown"
"2018_02_MIA_NYJ_13","Punt","Touchdown"
"2019_02_KC_OAK_8","Punt","Touchdown"
"2019_14_DEN_HOU_18","Punt","Touchdown"
"2020_04_ATL_GB_8","Punt","Touchdown"
"2018_08_TB_CIN_25","Punt","Touchdown"
"2017_14_SF_HOU_17","Punt","Touchdown"
"2021_10_NO_TEN_21","Punt","Touchdown"
"2018_01_CHI_GB_18","Punt","Touchdown"
"2021_12_MIN_SF_10","Punt","Touchdown"
"2021_03_WAS_BUF_16","Punt","Touchdown"
"2016_16_NYJ_NE_14","Punt","Touchdown"
"2021_03_ATL_NYG_17","Punt","Touchdown"
"2017_13_LA_ARI_16","Punt","Touchdown"
"2018_09_TB_CAR_6","Punt","Touchdown"
"2016_02_CIN_PIT_24","Punt","Touchdown"
"2016_06_IND_HOU_6","Punt","Touchdown"
"2019_14_IND_TB_16","Punt","Touchdown"
"2021_03_SEA_MIN_5","Punt","Touchdown"
"2021_13_JAX_LA_14","Punt","Touchdown"
"2017_01_IND_LA_8","Punt","Touchdown"
"2017_04_NO_MIA_15","Punt","Touchdown"
"2021_02_KC_BAL_19","Punt","Touchdown"
"2020_16_NYG_BAL_3","Punt","Touchdown"
"2016_04_SEA_NYJ_4","Punt","Touchdown"
"2021_04_TEN_NYJ_23","Punt","Touchdown"
"2020_05_MIA_SF_16","Punt","Touchdown"
"2016_17_CLE_PIT_7","Punt","Touchdown"
"2021_14_BUF_TB_9","Punt","Touchdown"
"2017_08_SF_PHI_12","Punt","Touchdown"
"2018_07_DAL_WAS_2","Punt","Touchdown"
"2018_16_NYG_IND_7","Punt","Touchdown"
"2018_02_LAC_BUF_5","Punt","Touchdown"
"2018_13_ARI_GB_20","Punt","Touchdown"
"2020_16_LA_SEA_19","Punt","Touchdown"
"2020_10_BUF_ARI_23","Punt","Touchdown"
"2021_11_DET_CLE_9","Punt","Touchdown"
"2019_03_NYJ_NE_18","Punt","Touchdown"
"2019_11_NYJ_WAS_5","Punt","Touchdown"
"2018_16_NYG_IND_18","Punt","Touchdown"
"2017_02_ARI_IND_2","Punt","Touchdown"
"2020_02_KC_LAC_8","Punt","Touchdown"
"2021_03_NO_NE_21","Punt","Touchdown"
"2016_04_KC_PIT_24","Punt","Touchdown"
"2020_12_CAR_MIN_2","Punt","Touchdown"
"2018_08_MIA_HOU_3","Punt","Touchdown"
"2017_11_LA_MIN_16","Punt","Touchdown"
"2018_11_MIN_CHI_6","Punt","Touchdown"
"2020_06_GB_TB_11","Punt","Touchdown"
"2019_09_MIN_KC_17","Punt","Touchdown"
"2019_01_DET_ARI_11","Punt","Touchdown"
"2018_07_CAR_PHI_11","Punt","Touchdown"
"2016_14_PIT_BUF_5","Punt","Touchdown"
"2018_16_CIN_CLE_5","Punt","Touchdown"
"2016_04_CAR_ATL_2","Punt","Touchdown"
"2018_14_IND_HOU_13","Punt","Touchdown"
"2016_06_CAR_NO_7","Punt","Touchdown"
"2020_01_TB_NO_5","Punt","Touchdown"
"2019_02_BUF_NYG_4","Punt","Touchdown"
"2019_16_NO_TEN_22","Punt","Touchdown"
"2021_12_LV_DAL_6","Punt","Touchdown"
"2021_08_CIN_NYJ_10","Punt","Touchdown"
"2021_06_ARI_CLE_2","Punt","Touchdown"
"2018_13_MIN_NE_17","Punt","Touchdown"
"2018_16_CIN_CLE_12","Punt","Touchdown"
"2016_15_TB_DAL_13","Punt","Touchdown"
"2016_10_MIN_WAS_2","Punt","Touchdown"
"2020_11_LA_TB_5","Punt","Touchdown"
"2016_03_DET_GB_18","Punt","Touchdown"
"2017_08_MIA_BAL_4","Punt","Touchdown"
"2018_07_LA_SF_21","Punt","Touchdown"
"2017_06_NYG_DEN_22","Punt","Touchdown"
"2019_17_GB_DET_14","Punt","Touchdown"
"2016_06_CLE_TEN_21","Punt","Touchdown"
"2018_10_NO_CIN_7","Punt","Touchdown"
"2021_15_NE_IND_3","Punt","Touchdown"
"2017_16_PIT_HOU_3","Punt","Touchdown"
"2017_14_BAL_PIT_15","Punt","Touchdown"
"2016_13_HOU_GB_13","Punt","Touchdown"
"2016_15_SF_ATL_2","Punt","Touchdown"
"2021_09_ATL_NO_19","Punt","Touchdown"
"2016_12_CAR_OAK_22","Punt","Touchdown"
"2017_17_GB_DET_11","Punt","Touchdown"
"2018_17_ATL_TB_11","Punt","Touchdown"
"2019_06_PIT_LAC_7","Punt","Touchdown"
"2021_18_CHI_MIN_17","Punt","Touchdown"
"2020_04_MIN_HOU_4","Punt","Touchdown"
"2016_07_CHI_GB_13","Punt","Touchdown"
"2018_11_KC_LA_20","Punt","Touchdown"
"2018_02_KC_PIT_17","Punt","Touchdown"
"2016_08_MIN_CHI_18","Punt","Touchdown"
"2016_06_ATL_SEA_17","Punt","Touchdown"
"2019_14_NYG_PHI_12","Punt","Touchdown"
"2016_03_CLE_MIA_28","Punt","Touchdown"
"2020_15_PIT_CIN_18","Punt","Touchdown"
"2019_16_BAL_CLE_10","Punt","Touchdown"
"2018_04_SEA_ARI_19","Punt","Touchdown"
"2017_04_OAK_DEN_10","Punt","Touchdown"
"2021_12_PIT_CIN_17","Punt","Touchdown"
"2016_13_BUF_OAK_12","Punt","Touchdown"
"2018_12_CLE_CIN_5","Punt","Touchdown"
"2017_01_ATL_CHI_7","Punt","Touchdown"
"2019_11_ATL_CAR_10","Punt","Touchdown"
"2020_16_SF_ARI_17","Punt","Touchdown"
"2016_03_ARI_BUF_11","Punt","Touchdown"
"2019_08_CAR_SF_11","Punt","Touchdown"
"2019_13_GB_NYG_2","Punt","Touchdown"
"2021_04_CAR_DAL_21","Punt","Touchdown"
"2017_16_BUF_NE_13","Punt","Touchdown"
"2020_17_JAX_IND_2","Punt","Touchdown"
"2018_10_DET_CHI_20","Punt","Touchdown"
"2016_06_IND_HOU_21","Punt","Touchdown"
"2016_03_ATL_NO_5","Punt","Touchdown"
"2020_01_TB_NO_20","Punt","Touchdown"
"2019_01_LA_CAR_19","Punt","Touchdown"
"2019_13_CLE_PIT_5","Punt","Touchdown"
"2019_09_SF_ARI_6","Punt","Touchdown"
"2016_02_CIN_PIT_5","Punt","Touchdown"
"2020_02_NYG_CHI_9","Punt","Touchdown"
"2016_17_ARI_LA_19","Punt","Touchdown"
"2017_03_PIT_CHI_8","Punt","Touchdown"
"2017_03_CLE_IND_12","Punt","Touchdown"
"2020_16_MIN_NO_9","Punt","Touchdown"
"2021_04_WAS_ATL_8","Punt","Touchdown"
"2017_03_TB_MIN_13","Punt","Touchdown"
"2018_04_MIA_NE_12","Punt","Touchdown"
"2017_11_LA_MIN_4","Punt","Touchdown"
"2017_15_DEN_IND_13","Punt","Touchdown"
"2019_13_NYJ_CIN_8","Punt","Touchdown"
"2017_15_HOU_JAX_24","Punt","Touchdown"
"2016_06_CLE_TEN_12","Punt","Touchdown"
"2021_05_NYJ_ATL_3","Punt","Touchdown"
"2019_16_CIN_MIA_17","Punt","Touchdown"
"2018_06_PHI_NYG_6","Punt","Touchdown"
"2017_04_WAS_KC_8","Punt","Touchdown"
"2019_11_DAL_DET_13","Punt","Touchdown"
"2016_15_TEN_KC_21","Punt","Touchdown"
"2021_18_GB_DET_4","Punt","Touchdown"
"2016_10_CIN_NYG_20","Punt","Touchdown"
"2016_09_JAX_KC_12","Punt","Touchdown"
"2017_07_SEA_NYG_14","Punt","Touchdown"
"2021_10_JAX_IND_4","Punt","Touchdown"
"2018_01_ATL_PHI_22","Punt","Touchdown"
"2016_15_LA_SEA_15","Punt","Touchdown"
"2017_05_NE_TB_21","Punt","Touchdown"
"2017_11_ARI_HOU_4","Punt","Touchdown"
"2020_06_BAL_PHI_2","Punt","Touchdown"
"2021_18_SF_LA_11","Punt","Touchdown"
"2017_10_CLE_DET_14","Punt","Touchdown"
"2021_11_HOU_TEN_18","Punt","Touchdown"
"2019_11_JAX_IND_3","Punt","Touchdown"
"2020_02_ATL_DAL_25","Punt","Touchdown"
"2020_05_MIN_SEA_11","Punt","Touchdown"
"2017_12_CLE_CIN_15","Punt","Touchdown"
"2020_13_NO_ATL_4","Punt","Touchdown"
"2021_10_MIN_LAC_19","Punt","Touchdown"
"2017_09_LA_NYG_8","Punt","Touchdown"
"2021_09_NYJ_IND_17","Punt","Touchdown"
"2020_14_DEN_CAR_11","Punt","Touchdown"
"2019_14_KC_NE_17","Punt","Touchdown"
"2016_09_DEN_OAK_6","Punt","Touchdown"
"2017_12_CHI_PHI_17","Punt","Touchdown"
"2020_16_SF_ARI_4","Punt","Touchdown"
"2020_09_GB_SF_9","Punt","Touchdown"
"2018_01_CHI_GB_16","Punt","Touchdown"
"2016_06_CAR_NO_21","Punt","Touchdown"
"2018_17_SF_LA_11","Punt","Touchdown"
"2018_13_KC_OAK_3","Punt","Touchdown"
"2019_13_LA_ARI_13","Punt","Touchdown"
"2021_03_GB_SF_3","Punt","Touchdown"
"2016_10_GB_TEN_16","Punt","Touchdown"
"2019_13_CHI_DET_19","Punt","Touchdown"
"2018_13_NO_DAL_5","Punt","Touchdown"
"2019_05_NE_WAS_24","Punt","Touchdown"
"2020_02_BUF_MIA_18","Punt","Touchdown"
"2018_12_TEN_HOU_3","Punt","Touchdown"
"2019_16_DET_DEN_15","Punt","Touchdown"
"2017_14_SF_HOU_11","Punt","Touchdown"
"2020_06_NYJ_MIA_4","Punt","Touchdown"
"2017_14_GB_CLE_17","Punt","Touchdown"
"2017_06_CLE_HOU_10","Punt","Touchdown"
"2018_13_SF_SEA_6","Punt","Touchdown"
"2017_07_WAS_PHI_10","Punt","Touchdown"
"2018_08_SF_ARI_22","Punt","Touchdown"
"2019_06_CAR_TB_6","Punt","Touchdown"
"2016_04_CAR_ATL_4","Punt","Touchdown"
"2017_01_PHI_WAS_11","Punt","Touchdown"
"2021_05_TEN_JAX_14","Punt","Touchdown"
